"","segment","TreeID","sp","lichen","apex_dist","fresh_mass","dry_mass","length_counted_lenticel","n_lenticels","lenticel_diam1","lenticel_diam2","lenticel_diam3","lenticel_diam4","lenticel_diam5","lenticel_diam6","lenticel_diam7","lenticel_diam8","lenticel_diam9","lenticel_diam10","exposed_length","total_length","basal_diam1","basal_diam2","basal_xylem_diam1","basal_xylem_diam2","basal_pith_diam1","basal_pith_diam2","distal_diam1","distal_diam2","distal_xylem_diam1","distal_xylem_diam2","distal_pith_diam1","distal_pith_diam2","treatment","sampleID","diam","wood_diam","sa","bark_thickness","vol","water_content","density","lenticel_size","LD","d_basal_mm","d_distal_mm","r_basal_cm","r_distal_cm","L_cm","V_cm3","rho_g_cm3","end_mass_sample","Tc","RH","sat_mass_g","RWC_end_sat","deficit_end","CWR_end","psi_end","RH_instem","svp_kPa","ws","wa","w_instem","D_100","D_unsat","mf_unsat"
"75","015E",15,"CC",0.3,106,4.1566,2.5324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.21,64.52,9.27,8.73,7.32,8.19,0.83,0.97,9.41,8.97,7.94,7.48,1.36,0.97,"55C","015E",9.095,7.7325,0.00132034840337109,0.68125,1334.25787325,0.00121730591406874,0.00189798392857263,NA,NA,9,9.19,0.45,0.4595,6.452,4.19184717654746,0.604125077404603,4.02,55.122915,12.5814958333333,5.07983159213188,0.583960725224055,0.416039274775945,252.831639011417,-1.38352232320464,99.0909735765984,15.8541177382115,0.156506591690143,0.0196908703123873,0.155083905417314,0.136815721377756,0.135393035104927,0.912612612135149
"76","016A",16,"PE",0,56.5,5.4315,2.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.74,72.93,9.49,9.26,7.03,7.42,1.6,1.01,9.78,9.24,6.86,6.89,0.73,0.55,"10C","016A",9.4425,7.05,0.00159416961905797,1.19625,1625.62439995313,0.00177624056336953,0.00156493714050635,NA,NA,9.375,9.51,0.46875,0.4755,7.293,5.10713666500404,0.498126478077709,5.3956,11.0596348210526,37.6974030526316,5.99918861305599,0.825309503864642,0.174690496135358,118.185326269414,-0.412775032779727,99.6858057041191,1.31828473369533,0.0130136696317407,0.00490581549301521,0.012972781424073,0.0081078541387255,0.00806696593105779,0.991060701541456
"77","016B",16,"PE",0,36,3.8003,1.8183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.07,66.21,7.85,8.28,5.96,6.42,1.49,1.32,8.82,7.67,1.69,6.01,1.34,0.76,"25C","016B",8.155,5.02,0.00112905965412739,1.5675,1100.8078738125,0.00180049584232679,0.0016517868769439,NA,NA,8.065,8.245,0.40325,0.41225,6.621,3.45843033265663,0.52575874749608,3.7584,23.9383462365591,56.8683961290323,4.09601604694234,0.851774303739237,0.148225696260763,97.6211791095987,-0.323101771513006,99.7646311662135,2.97479278742806,0.0293661676942553,0.016700068572285,0.0292970488878255,0.0126660991219703,0.0125969803155405,0.977001441269945
"78","016C",16,"PE",0,53,4.417,2.1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.29,79.34,8.22,8.6,6.5,6.46,1.38,1.8,8,7.49,6.11,6.13,0.83,1.14,"35C","016C",8.0775,6.3,0.00152993198181351,0.88875,1294.15453396875,0.00172823255746829,0.00168480652253593,NA,NA,8.41,7.745,0.4205,0.38725,7.934,4.06800275846288,0.535987837142932,4.3481,32.2018025555556,35.4828366666667,4.83255860261873,0.817334226489934,0.182665773510066,119.090037884286,-0.416948277841589,99.7045756892716,4.81406158119779,0.0475228191628607,0.0168624443029532,0.0473824252019101,0.0306603748599075,0.0305199808989569,0.967877565247568
"79","016D",16,"PE",0,43.5,3.9327,1.8555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,74.07,8.34,7.94,6.18,5.98,1.14,2.25,8.21,7.34,5.76,5.62,1.23,0.92,"45C","016D",7.9575,5.885,0.00128496009000436,1.03625,1172.56154723437,0.00177150615666983,0.0015824329259103,NA,NA,8.14,7.775,0.407,0.38875,7.407,3.68435660017594,0.503615746616762,3.7251,40.1154528409091,23.2899318181818,4.3349864703058,0.754027102946609,0.245972897053391,165.534050172201,-0.66240941944802,99.5428841109088,7.43018903049908,0.0733483616041371,0.017082783407357,0.0730130745888565,0.0562655781967801,0.0559302911814995,0.954952071001893
"80","016E",16,"PE",0.1,61,7.9137,4.1644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3,90.48,10.05,10.12,8.19,7.98,1.23,1.41,9.91,10.02,8.02,8.09,1.62,1.2,"55C","016E",10.025,8.07,0.0021195775855056,0.9775,2273.3241375,0.00164925887081072,0.00183185491734568,NA,NA,10.085,9.965,0.50425,0.49825,9.048,7.14194368498934,0.583090568013379,7.4883,55.1190473684211,11.3811223684211,8.6021878408335,0.748999303079732,0.251000696920268,155.964243063779,-0.606255496841443,99.6006405721806,15.8511827750776,0.156477618707578,0.0178089092643008,0.155852710584842,0.138668709443277,0.138043801320541,0.913169190075429
"81","017A",17,"PE",0,93,6.2997,3.0469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.25,72.75,10.78,9.69,7.98,9.33,1.08,0.77,10.88,10.24,8.77,8.5,1.84,1.74,"10C","017A",10.3975,8.645,0.00173939578703602,0.876250000000001,1966.21436367188,0.00165434657588679,0.00154962757687822,NA,NA,10.235,10.56,0.51175,0.528,7.275,6.17754753123541,0.493221619840887,6.2568,11.1987871129032,35.3813997580645,7.24594103772892,0.764436444216344,0.235563555783656,160.118725550478,-0.63023355944884,99.520912798324,1.33052230612834,0.0131344748877427,0.00464716106615484,0.0130715492995482,0.00848731382158787,0.00842438823339335,0.991140644817148
"82","017B",17,"PE",0,64,4.9996,2.4733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,74.38,9,8.76,7.07,7.2,1.78,1.29,8.63,9.33,7.63,7.13,1.69,1.51,"25C","017B",8.93,7.2575,0.00159349119212443,0.83625,1482.8564155,0.00170367135590007,0.00166792952719299,NA,NA,8.88,8.98,0.444,0.449,7.438,4.65857950285945,0.530912909929277,4.9704,23.7233776859504,61.8797248760331,5.52584054182049,0.818039913242483,0.181960086757517,119.229593802051,-0.417593831174149,99.695681752612,2.93657895277838,0.0289889333936662,0.0179382722284971,0.0289007147796261,0.0110506611651691,0.010962442551129,0.976580506495938
"83","017C",17,"PE",0,72,7.9342,3.7603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.59,88.27,10.6,10.82,9.08,8.88,2.4,1.84,10.56,10.59,7.33,7.62,1.34,1.67,"35C","017C",10.6425,8.2275,0.0023601342829994,1.2075,2499.42697692188,0.00166994276629769,0.00150446483722878,NA,NA,10.71,10.575,0.5355,0.52875,8.827,7.85228671940878,0.478879609770938,7.754,33.60613968,35.27887976,9.17083347265553,0.738134237628117,0.261865762371883,180.435779192002,-0.756753512834959,99.4669010538869,5.20917485208544,0.0514232463187112,0.0181415452374667,0.051149109534529,0.0332817010812444,0.0330075642970623,0.965354672614002
"84","017D",17,"PE",0,49,3.5668,1.7377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.19,76.88,7.93,7.41,6.11,6.16,1.82,1.69,7.05,7.15,5.55,5.61,1.88,1.85,"45C","017D",7.385,5.8575,0.00151245113927132,0.76375,1048.2246845,0.00174495032128773,0.00165775527489021,NA,NA,7.67,7.1,0.3835,0.355,7.688,3.29472979483414,0.52741806102721,3.4037,41.0738808403361,23.9577058823529,3.90405317145752,0.769034348577207,0.230965651422793,151.864705944029,-0.583171448276225,99.5986798370123,7.81798153085997,0.0771765205415594,0.0184897238015805,0.0768667956035338,0.058686796739979,0.0583770718019534,0.952321740297443
"85","017E",17,"PE",0,62,6.4197,3.0585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.42,85.53,9.27,9.46,8.04,8.25,1.52,1.84,9.34,8.92,7.6,7.67,1.61,1.32,"55C","017E",9.2475,7.89,0.00192962574101564,0.67875,1828.55134926563,0.00183817643477713,0.00167263555449419,NA,NA,9.365,9.13,0.46825,0.4565,8.553,5.74487263099534,0.532387782367613,5.9691,47.5881543220339,23.9471097457627,6.81733366995637,0.774335939167476,0.225664060832524,147.650561542461,-0.560017635241079,99.6223959364774,10.9467803822105,0.108062985016886,0.0258779616165408,0.107654934794298,0.0821850234003452,0.0817769731777576,0.93323355179458
"86","018A",18,"PE",0,70,5.0871,2.6189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.78,84.69,8.03,8.88,6.92,6.93,1.64,1.74,7.77,8.06,6.58,5.72,1.26,1.15,"10C","018A",8.185,6.5375,0.00171717663737406,0.82375,1418.4352288125,0.00174008650508938,0.00184633034121164,NA,NA,8.455,7.915,0.42275,0.39575,8.469,4.45776201793244,0.58749210690585,5.0704,10.830192516129,32.3306533333333,5.37607760234802,0.889133872954827,0.110866127045173,68.5719877190302,-0.211326847528947,99.8388896745533,1.29832301015708,0.0128166141180364,0.00414369507957339,0.0127959652293196,0.00867291903846298,0.00865227014974616,0.991530169845554
"87","018B",18,"PE",0,66,5.1429,2.5407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.13,91.52,8.62,8.39,7.11,6.95,1.42,1.44,7.68,7.78,6.29,6.4,1.03,1.33,"25C","018B",8.1175,6.6875,0.00194145799996667,0.715,1507.650287,0.00172599708462762,0.00168520513139398,NA,NA,8.505,7.73,0.42525,0.3865,9.152,4.74002079154869,0.536010307070802,5.0812,24.5312351648352,59.7788642857143,5.6309155967435,0.822110924130085,0.177889075869915,115.97324588188,-0.402656108272867,99.7073467177567,3.08244589682356,0.0304288834829571,0.0181900409609351,0.0303398323566943,0.0122388425220221,0.0121497913957592,0.975735063341185
"88","018C",18,"PE",0,44,5.9542,3.0814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.01,90.14,8.73,8.26,6.12,6.29,1.75,1.93,8.61,8.38,6.83,7.03,1.94,2.21,"35C","018C",8.495,6.5675,0.00197516626812207,0.96375,1626.238838375,0.00176653018745427,0.00189480162894096,NA,NA,8.495,8.495,0.42475,0.42475,9.014,5.1089799876213,0.603134090849057,5.8897,32.9019463736264,37.0906461538462,6.18947089671221,0.903550817637618,0.0964491823623823,58.6752928057132,-0.176681758945754,99.8749937259733,5.00766888577883,0.0494340462564543,0.0183354071765101,0.0493722505971285,0.0310986390799442,0.0310368434206184,0.966146171113181
"89","018D",18,"PE",0,54,6.3888,3.0948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.26,82.34,10.15,8.95,7.58,7.52,1.22,1.19,9.87,9.03,6.82,7.94,1.2,1.36,"45C","018D",9.5,7.465,0.00188800293702786,1.0175,1857.79625,0.0017730684944595,0.0016658446802226,NA,NA,9.55,9.45,0.4775,0.4725,8.234,5.83649294227065,0.530249934440251,6.1332,40.7529625,24.3497488636364,6.92168255266026,0.793962176311854,0.206037823688146,135.095263621359,-0.494290744609182,99.659393269424,7.68623382048992,0.0758759508439282,0.0184756034783927,0.0756175122484652,0.0574003473655355,0.0571419087700725,0.952953442136571
"90","018E",18,"PE",0,59,6.4218,3.1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.42,99.48,8.65,8.63,7.04,7.04,1.31,1.27,8.25,8.29,6.74,7.09,1.13,1.14,"55C","018E",8.455,6.9775,0.0021361293805603,0.73875,1777.88231175,0.00182391150334813,0.00178813860680731,NA,NA,8.64,8.27,0.432,0.4135,9.948,5.58627335870208,0.56909137735763,5.8292,55.1233823076923,12.5321714285714,6.70102270935143,0.752458307209139,0.247541692790861,156.065171424763,-0.60683095361851,99.6002675275692,15.8544723874113,0.15651009266941,0.0196141131163465,0.155884471006379,0.136895979553064,0.136270357890033,0.912250707938637
"91","019A",19,"PE",0,72,5.4003,2.4265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.98,79.9,9.48,9.12,6.93,7.39,1.61,1.81,9.37,9.02,7.48,6.95,1.62,2.19,"10C","019A",9.2475,7.1875,0.00191684291466745,1.03,1708.18721859375,0.00174090987663996,0.00142051174109451,NA,NA,9.3,9.195,0.465,0.45975,7.99,5.36648607149666,0.452158072838019,5.3764,10.6228009139785,34.4270256989247,6.21733672084731,0.778165934654303,0.221834065345697,156.701556594702,-0.610467407322277,99.53496378925,1.2805092078242,0.0126407621700316,0.00435183844081673,0.0125819780486262,0.00828892372921486,0.00823013960780943,0.991533091755279
"92","019B",19,"PE",0,58,3.4063,1.5651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.94,72.82,7.18,7.7,5.87,5.51,1.16,0.97,7.49,7.54,5.23,5.58,0.52,0.68,"25C","019B",7.4775,5.5475,0.00143155732755625,0.965,1017.89627878125,0.00180882869736444,0.00153758298622914,NA,NA,7.44,7.515,0.372,0.37575,7.282,3.197842280611,0.489423762231627,3.3874,23.3002022222222,60.7123756666667,3.7466435793123,0.835325967026731,0.164674032973269,112.339367544936,-0.386290359988157,99.7180604472931,2.86260364963765,0.0282586737377853,0.0171565121581019,0.028179001359448,0.0111021615796834,0.0110224892013462,0.977332243241225
"93","019C",19,"PE",0,64,3.9882,1.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.72,77.7,8.08,7.61,6.27,5.92,1.08,0.69,8.17,7.92,6.4,6.43,1.12,1.31,"35C","019C",7.945,6.255,0.00151556838458185,0.845,1226.164760625,0.00178132667822444,0.00147125415599162,NA,NA,7.845,8.045,0.39225,0.40225,7.77,3.85231362219451,0.468290013981866,3.925,32.8588032967033,35.1211592307692,4.48488505076594,0.791156636646552,0.208843363353448,145.337349363314,-0.547548550455088,99.6130508142317,4.99554641028465,0.0493143771992561,0.0173197809398129,0.0491235556182169,0.0319945962594432,0.031803774678404,0.966778331720985
"94","019D",19,"PE",0,60,3.9918,1.9674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.51,73.44,8.39,8.22,6.63,6.56,1.1,0.82,7.67,7.94,6.03,6.84,0.65,0.55,"45C","019D",8.055,6.515,0.00153123754918053,0.77,1191.252339,0.00169938805887205,0.00165153925460624,NA,NA,8.305,7.805,0.41525,0.39025,7.344,3.74363125596406,0.525532528575216,3.7478,42.1385629213483,21.6407359550562,4.43349878843159,0.721949991765056,0.278050008234944,183.164083625808,-0.775017815376586,99.4688046520504,8.26912248572548,0.0816300344099258,0.0176653402066736,0.0811964194646105,0.0639646942032522,0.063531079257937,0.950569120164358
"95","019E",19,"PE",0,60,4.3786,2.0616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27,65.75,7.85,8.71,6.19,7.3,1.01,1.41,9.08,8.32,7.8,6.27,0.8,0.79,"55C","019E",8.49,6.89,0.00136747967591767,0.8,1184.81664375,0.00195557684998971,0.00174001606989157,NA,NA,8.28,8.7,0.414,0.435,6.575,3.72297037081579,0.55375138522745,4.0866,55.2289715384615,11.9197362637363,4.44586907211449,0.84931689283044,0.15068310716956,96.5006530620792,-0.318484531533063,99.7900752754303,15.934780185986,0.157302864619803,0.0187500865979827,0.15697264701451,0.13855277802182,0.138222560416527,0.912138633193754
"96","020A",20,"PE",0,69,2.8011,1.2166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.05,78.42,6.53,6.43,5.18,5.38,0.87,1.12,6.54,6.26,4.87,5.52,1.34,1.06,"10C","020A",6.44,5.2375,0.00129585042093802,0.60125,813.089928,0.00194873893456961,0.00149626745837639,NA,NA,6.48,6.4,0.324,0.32,7.842,2.55443019300544,0.476270599733476,2.782,10.1794241165049,30.9212512621359,2.98103019300544,0.887198601682041,0.112801398317959,77.9156907675246,-0.24556182073024,99.8123846892433,1.24314580570354,0.0122719230572907,0.00379463216324084,0.0122488990507109,0.00847729089404983,0.00845426688747007,0.991978234393024
"97","020B",20,"PE",0.15,72,2.8229,1.1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.76,67.38,7.4,6.7,5.46,5.85,1.19,1.23,6.67,6.94,5.51,5.48,0.9,0.85,"25C","020B",6.9275,5.575,0.00123528962519551,0.67625,808.39586653125,0.00200965896445142,0.00148231831657155,NA,NA,7.05,6.805,0.3525,0.34025,6.738,2.53991522637845,0.471787399656092,2.7502,25.090456,57.0423928,2.96009834326156,0.88086131192916,0.11913868807084,82.6399011595545,-0.263468328100093,99.8087712821771,3.18708515666431,0.0314618475485124,0.0179465906607596,0.031401683460842,0.0135152568877528,0.0134550928000824,0.975325862939199
"98","020C",20,"PE",0,80,2.6015,1.1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.99,58.55,7.83,8.01,6.23,5.86,1.19,1.11,6.95,6.81,5.39,5.44,0.86,0.7,"35C","020C",7.4,5.73,0.00104591787578904,0.835,801.5495,0.00179452423088031,0.00145106446950563,NA,NA,7.92,6.88,0.396,0.344,5.855,2.52228680765226,0.461129161232308,2.5287,33.3357387378641,34.3421291262136,2.93012706739252,0.772823475768894,0.227176524231106,159.152030678923,-0.624600477722645,99.5594041828173,5.13098277881932,0.0506513601068047,0.0173947554920623,0.050428192332828,0.0332566046147424,0.0330334368407657,0.966088526087555
"99","020D",20,"PE",0,74,2.8357,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.24,64.16,7.23,7.02,5.86,5.49,0.53,0.89,6.61,6.34,4.9,5.23,0.82,0.76,"45C","020D",6.8,5.37,0.00103054292134237,0.715,741.6896,0.00200312907178421,0.00182016843703889,NA,NA,7.125,6.475,0.35625,0.32375,6.416,2.33186078687513,0.578936790565917,2.6105,40.079437,24.745859,2.80523741025175,0.866181690437671,0.133818309562329,83.5115935513089,-0.266817805314863,99.8156010923629,7.41594634623105,0.0732077625491713,0.0181158896974727,0.073072768234725,0.0550918728516985,0.0549568785372523,0.954405671033901
"100","020E",20,"PE",0,78,2.5918,1.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.62,56.22,6.97,6.76,5.85,5.46,1.02,0.94,6.77,6.71,5.61,5.47,0.8,0.63,"55C","020E",6.8025,5.5975,0.000889447869163975,0.6025,650.38115784375,0.00219686561144697,0.00178818218512936,NA,NA,6.865,6.74,0.34325,0.337,5.622,2.04329016111508,0.569180051924353,2.2926,55.39943,12.2128309278351,2.45109535592027,0.876953709062139,0.123046290937861,77.5686972592176,-0.244262743080556,99.8390416201409,16.0651588624897,0.158589919669198,0.0193683187577886,0.158334655903878,0.139221600911409,0.13896633714609,0.911148512669167
"101","021A",21,"LS",0,55,4.6537,2.3176,41.11,24,1.3,1.29,1.59,1.13,1.65,1.55,0.94,0.89,0.6,1.43,65.51,80.97,9.12,8.77,7.33,7.25,3.24,2.09,8.2,8.44,6.66,6.83,2.26,2.07,"10C","021A",8.6325,7.0175,0.00177661800511428,0.8075,1508.47223864063,0.00154865296169136,0.00153638889774235,1.237,0.0676280987141996,8.945,8.32,0.44725,0.416,8.097,4.74107541013079,0.488834241076977,4.6138,11.2787262828283,38.5376249494949,5.55374034519572,0.709548954948406,0.290451045051594,198.254670910159,-0.882201584348959,99.3302037852322,1.33759758227783,0.0132043196671059,0.00508863119044166,0.0131158776337898,0.00811568847666422,0.0080272464433481,0.990897745587884
"102","021B",21,"LS",0,61,3.3606,1.617,26.87,9,1.41,1.62,1.19,1.18,1.65,1.42,1.13,1.45,1.14,1.23,43.84,56.69,9.35,9.02,7.8,7.88,3.13,2.48,8.78,9.06,7.48,7.64,2.6,2.14,"25C","021B",9.0525,7.7,0.00124677748705189,0.67625,1161.40457545312,0.0015012856302204,0.00139227968803991,1.342,0.0370003906624581,9.185,8.92,0.45925,0.446,5.669,3.64892064154592,0.443144743020482,3.2861,23.7419791666667,61.362985,4.21592064154592,0.642228151686527,0.357771848313473,254.820735468774,-1.40618044957644,98.9790067437059,2.93986861734713,0.0290214078711464,0.0178084021587604,0.0287251012539004,0.011213005712386,0.01091669909514,0.97673324829367
"103","021C",21,"LS",0,43,2.5934,1.2314,48,29,1.31,0.88,1.25,1.49,1.45,1.41,1.07,1.32,1.04,1.7,32.64,48,8.24,9.02,6.95,7.59,1.67,1.1,8.54,8.49,7.22,7,1.12,1.72,"35C","021C",8.5725,7.19,0.000879037730667407,0.69125,881.853075,0.00154447496823663,0.00139637773559955,1.292,0.07047730144843,8.63,8.515,0.4315,0.42575,4.8,2.77046468952841,0.444474172384997,2.4771,33.7984566666667,34.7449944791667,3.20225429991802,0.632060929137083,0.367939070862917,261.744646181164,-1.48812627542982,98.9550341311347,5.26541423935996,0.0519784228959522,0.0180599001655565,0.0514352661175151,0.0339185227303957,0.0333753659519586,0.965252416858464
"104","021D",21,"LS",0,46,2.9817,1.4641,26.12,29,1.14,1.91,1.74,1.38,1.56,1.46,1.22,1.05,1.26,0.94,47.29,58.16,7.45,8.22,6.09,6,1.05,1.03,7.28,7.14,6.2,6.01,1.19,1.32,"45C","021D",7.5225,6.075,0.0011175871075352,0.723750000000001,822.789610875,0.00184445693035198,0.00177943423282046,1.366,0.147591935780204,7.835,7.21,0.39175,0.3605,5.816,2.5863567356853,0.566085868897766,2.7833,41.0497841489362,23.739120212766,3.09974244997101,0.806533237153011,0.193466762846989,122.350658594342,-0.432159056623163,99.7024242152014,7.80802182571064,0.0770782016358405,0.0182976869441703,0.076848835572414,0.0587805146916701,0.0585511486282436,0.952426738741708
"105","021E",21,"LS",0,62,4.3468,2.1874,27.98,14,1.64,1.39,1.42,2.02,1.16,1.25,1.38,1.75,1.21,1.2,47.83,63.81,9.62,9.4,8.14,8.01,0.9,1.25,9.46,8.99,8.42,7.79,2.12,1.43,"55C","021E",9.3675,8.09,0.00140758281299909,0.63875,1399.83277232812,0.00154261283396631,0.00156261522321844,1.442,0.0534141871514844,9.51,9.225,0.4755,0.46125,6.381,4.39804357821353,0.497357509333392,3.7255,54.6795256666667,13.0680055555556,5.16505396782392,0.516547596403235,0.483452403596765,327.31689493824,-2.60917256424919,98.2902907530383,15.5206601453544,0.153214808937359,0.0200221197438679,0.150595281181242,0.133192689193491,0.130573161437374,0.914691299537445
"106","022A",22,"LS",0,51,2.0467,1.0357,19.38,14,1.18,0.96,1.3,1.14,1.19,1.1,0.82,1.12,1.28,1.37,31.23,43.55,8.24,8.12,6.97,6.92,2.29,2.09,8.35,8.32,7.03,6.91,2.33,1.92,"10C","022A",8.2575,6.9575,0.000810159332755063,0.65,742.378409296875,0.00136183917438755,0.00139511061613569,1.146,0.0874834054915208,8.18,8.335,0.409,0.41675,4.355,2.33231903626929,0.444064462834671,2.0138,10.8576242828283,31.6488258585859,2.69548656873682,0.589292634621318,0.410707365378682,292.278439671457,-1.91782242650828,98.5475140644592,1.30069551085676,0.0128400346580134,0.00406372020909673,0.0126535349604872,0.00877631444891665,0.00858981475139044,0.991641372415208
"107","022B",22,"LS",0,76,2.6208,1.3706,26.93,21,1.02,1.18,1.03,1.02,1.12,1.41,1.13,1.07,1,1.24,42.66,55.08,8.04,7.97,6.92,6.85,1.68,1.51,8.04,7.9,6.71,6.83,1.42,1.23,"25C","022B",7.9875,6.8275,0.0010704874865346,0.579999999999999,878.5281515625,0.00142306196765177,0.0015601093687918,1.122,0.0976274779510085,8.005,7.97,0.40025,0.3985,5.508,2.75998200301809,0.496597441034479,2.5517,24.5395696969697,59.7592568686869,3.24058200301809,0.63161035672736,0.36838964327264,249.596556160434,-1.3474704424275,99.0240344023145,3.08398314082869,0.0304440586458903,0.0181931432074513,0.0301469351069672,0.012250915438439,0.0119537918995159,0.975829960842791
"108","022C",22,"LS",0,46,1.7039,0.8592,25.83,33,0.75,0.65,0.88,0.82,0.85,0.75,0.39,0.54,0.96,0.37,43.87,59.51,6.34,6.16,5.69,5.26,0.84,1.01,5.84,5.74,5,4.94,1.17,0.77,"35C","022C",6.02,5.2225,0.000829686451672165,0.39875,539.166551,0.00156667730673077,0.00159357066644144,0.696,0.21222328976968,6.25,5.79,0.3125,0.2895,5.951,1.69466584083789,0.507002607413853,1.6367,32.7599113131313,37.2610525252525,1.99594376291581,0.683971203858351,0.316028796141649,211.985014543157,-0.989819274468696,99.3013692490263,4.96785546608002,0.0490410213828235,0.0182732007363742,0.0486984057268515,0.0307678206464494,0.0304252049904773,0.966514196768387
"109","022D",22,"LS",0,47,1.9841,1.0133,33.38,17,1.01,0.92,0.65,0.76,0.65,0.72,0.45,1.24,0.56,0.9,51.04,69.09,7.33,6.99,5.88,5.28,1.77,1.16,6.04,5.91,4.6,5.1,1.19,0.83,"45C","022D",6.5675,5.215,0.0010530781937651,0.67625,744.998441578125,0.00130308997417976,0.00136013707337902,0.786,0.0775465547320162,7.16,5.975,0.358,0.29875,6.909,2.34683143804768,0.431773660251867,1.8785,40.8001546391753,24.288081443299,2.70214442506067,0.512302961220906,0.487697038779094,350.960197527376,-3.27200877149236,97.7671157080807,7.70548677138503,0.0760660095891908,0.0184749743596903,0.0743675436095839,0.0575910352295005,0.0558925692498936,0.953578741015363
"110","022E",22,"LS",0,57,1.6246,0.8482,32.01,19,0.64,0.51,1.01,0.59,0.72,0.66,1.06,0.58,0.96,0.95,51.49,68.42,6,6.25,4.99,5.04,2.94,2.8,5.55,5.35,4.4,4.37,0.97,1.04,"55C","022E",5.7875,4.7,0.000936189505681696,0.54375,572.93464765625,0.00135512837838675,0.0014804480815915,0.768,0.102559742736982,6.125,5.45,0.30625,0.2725,6.842,1.80196760459339,0.470707685220231,1.2964,55.1298667676768,12.4996797979798,2.09938838381417,0.358219438254126,0.641780561745874,445.617547045393,-12.9359330036301,91.8162559697915,15.8593942741127,0.156558679902396,0.0195693336837437,0.143746318282111,0.136989346218652,0.124176984598367,0.918342174017073
"111","023A",23,"MG",0,53,4.2895,2.2162,25.61,11,1.24,1.72,1.2,1.42,1.12,0.83,0.99,1.32,1.07,1.54,47.84,69.71,9.71,9.64,8.16,8.14,3.1,2.83,8.73,9.66,7.44,8.03,2.98,2.77,"10C","023A",9.435,7.9425,0.00141802193268789,0.74625,1551.3825436875,0.00133642086436782,0.00142853225274295,1.245,0.0455240825500604,9.675,9.195,0.48375,0.45975,6.971,4.87486320419073,0.45461788509159,4.2688,10.6700134083333,35.72475075,5.65197229509982,0.597420266449982,0.402579733550018,283.735612090768,-1.78480820740147,98.6466816533659,1.28454547023211,0.0126806068137425,0.00453011517779702,0.0125089978352676,0.00815049163594547,0.00797888265747055,0.991480443493468
"112","023B",23,"MG",0.02,46,4.8368,2.5406,34.01,24,1.55,1.47,1.14,0.99,1.14,1.31,1.08,1.12,1.55,0.92,51.43,71.92,10.26,11.11,9.26,8.45,2.24,1.36,9.4,9.12,7.82,7.42,2.42,2.41,"25C","023B",9.9725,8.2375,0.00161127786871144,0.867499999999999,1788.124597375,0.00128413870228667,0.00142081821576061,1.227,0.0707620758615154,10.685,9.26,0.53425,0.463,7.192,5.62711756136216,0.451492255545661,4.7237,23.8976418803419,57.2218351282051,6.5179773016219,0.548879282614142,0.451120717385858,318.862593869029,-2.41650717111371,98.2527829341326,2.96752385297887,0.0292944111843916,0.0167627996697111,0.0287825742328326,0.0125316115146806,0.0120197745631215,0.977227313048728
